Gender,Competition,Round,Country,Apparatus,Score,FullName
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ESA,FX,11.567,Alexa Gabriela Grande franco
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ESA,UB,9.033,Alexa Gabriela Grande franco
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ESA,VT,11.533,Alexa Gabriela Grande franco
w,2022 British Gymnastics Championships,qual,GBR,BB,11.55,Shanna Kae Grant
w,2022 British Gymnastics Championships,qual,GBR,FX,11.8,Shanna Kae Grant
w,2022 British Gymnastics Championships,qual,GBR,UB,11.8,Shanna Kae Grant
w,2022 British Gymnastics Championships,qual,GBR,VT,12.25,Shanna Kae Grant
w,2023 British Gymnastics Championships,qual,GBR,BB,11.6,Shanna Kae Grant
w,2023 British Gymnastics Championships,final,GBR,FX,13.35,Shanna Kae Grant
w,2023 British Gymnastics Championships,qual,GBR,FX,12.95,Shanna Kae Grant
w,2023 British Gymnastics Championships,qual,GBR,UB,12.0,Shanna Kae Grant
w,2023 British Gymnastics Championships,qual,GBR,VT,12.75,Shanna Kae Grant
m,2022 Cottbus World Cup,qual,ITA,FX,13.566,Thomas Grasso
m,2022 Cottbus World Cup,final,ITA,FX,13.7,Thomas Grasso
m,2022 Cottbus World Cup,qual,ITA,VT,14.7,Thomas Grasso
m,2022 Cottbus World Cup,final,ITA,VT,14.766,Thomas Grasso
m,2022 Cottbus World Cup,qual,ITA,VT,14.166,Thomas Grasso
m,2022 Cottbus World Cup,final,ITA,VT,14.0,Thomas Grasso
m,2022 Paris World Challenge Cup,qual,ITA,FX,1.8,Thomas Grasso
m,2022 Paris World Challenge Cup,final,ITA,VT,14.15,Thomas Grasso
m,2022 Paris World Challenge Cup,qual,ITA,VT,14.7,Thomas Grasso
m,2022 Paris World Challenge Cup,qual,ITA,VT,14.0,Thomas Grasso
m,2022 Paris World Challenge Cup,final,ITA,VT,11.4,Thomas Grasso
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,BB,11.933,Elina Gravin
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,FX,12.3,Elina Gravin
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,SWE,VT,12.3,Elina Gravin
w,2023 Doha World Cup,qual,SWE,BB,12.333,Elina Gravin
w,2023 Doha World Cup,final,SWE,FX,12.233,Elina Gravin
w,2023 Doha World Cup,qual,SWE,FX,12.233,Elina Gravin
w,2023 Senior European Championships,qual,SWE,UB,11.133,Elina Gravin
w,2022 U.S. Championships,qual,USA,UB,13.6,Olivia Greaves
w,2022 U.S. Championships,final,USA,UB,13.45,Olivia Greaves
m,2022 British Gymnastics Championships,qual,GBR,FX,9.933,Fraser Griffiths
m,2022 British Gymnastics Championships,qual,GBR,PB,12.7,Fraser Griffiths
m,2022 British Gymnastics Championships,qual,GBR,PH,11.566,Fraser Griffiths
m,2022 British Gymnastics Championships,qual,GBR,VT,13.766,Fraser Griffiths
m,2022 British Gymnastics Championships,qual,GBR,VT,13.366,Fraser Griffiths
m,2023 Core Hydration Classic,AAfinal,USA,FX,12.15,David Grossman
m,2023 Core Hydration Classic,AAfinal,USA,HB,10.65,David Grossman
m,2023 Core Hydration Classic,AAfinal,USA,PB,11.45,David Grossman
m,2023 Core Hydration Classic,AAfinal,USA,PH,11.3,David Grossman
m,2023 Core Hydration Classic,AAfinal,USA,SR,12.25,David Grossman
m,2023 Core Hydration Classic,AAfinal,USA,VT,14.0,David Grossman
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,MEX,FX,13.733,Rodrigo Grosso
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,MEX,HB,12.1,Rodrigo Grosso
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,MEX,PB,12.467,Rodrigo Grosso
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,MEX,PH,12.633,Rodrigo Grosso
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,MEX,SR,12.567,Rodrigo Grosso
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,MEX,VT,12.833,Rodrigo Grosso
m,2022 Koper World Challenge Cup,qual,SLO,FX,10.45,Matic Grsic
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,FX,12.9,Jermain Gruenberg
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,HB,12.133,Jermain Gruenberg
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,PB,11.466,Jermain Gruenberg
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,PH,12.066,Jermain Gruenberg
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,SR,12.766,Jermain Gruenberg
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,VT,12.633,Jermain Gruenberg
m,2022 Senior European Championships,qual,NED,FX,12.833,Jermain Gruenberg
m,2022 Senior European Championships,qual,NED,HB,13.466,Jermain Gruenberg
m,2022 Senior European Championships,qual,NED,PB,14.166,Jermain Gruenberg
m,2022 Senior European Championships,qual,NED,PH,12.0,Jermain Gruenberg
m,2022 Senior European Championships,qual,NED,SR,12.866,Jermain Gruenberg
m,2022 Senior European Championships,qual,NED,VT,13.8,Jermain Gruenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,NED,FX,13.733,Jermain Gruenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,NED,HB,13.666,Jermain Gruenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,NED,PB,14.5,Jermain Gruenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,NED,PH,10.5,Jermain Gruenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,NED,SR,12.933,Jermain Gruenberg
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,NED,VT,13.7,Jermain Gruenberg
m,2023 Senior European Championships,qual,NED,FX,10.433,Jermain Gruenberg
m,2023 Senior European Championships,qual,NED,HB,13.0,Jermain Gruenberg
m,2023 Senior European Championships,qual,NED,PB,12.333,Jermain Gruenberg
m,2023 Senior European Championships,qual,NED,PH,11.633,Jermain Gruenberg
m,2023 Senior European Championships,qual,NED,SR,12.766,Jermain Gruenberg
m,2023 Senior European Championships,qual,NED,VT,13.666,Jermain Gruenberg
m,2023 Varna World Challenge Cup,final,NED,HB,12.766,Jermain Gruenberg
m,2023 Varna World Challenge Cup,qual,NED,HB,13.4,Jermain Gruenberg
m,2023 Varna World Challenge Cup,final,NED,PB,14.066,Jermain Gruenberg
m,2023 Varna World Challenge Cup,qual,NED,PB,14.45,Jermain Gruenberg
w,2023 Senior European Championships,qual,POL,BB,9.4,Magdalena Grygiel
w,2023 Senior European Championships,qual,POL,FX,11.166,Magdalena Grygiel
w,2023 Senior European Championships,qual,POL,UB,11.0,Magdalena Grygiel
w,2023 Senior European Championships,qual,POL,VT,12.3,Magdalena Grygiel
m,2022 Paris World Challenge Cup,qual,NED,PB,10.25,Jermain Grünberg
m,2023 Osijek World Challenge Cup,qual,NED,HB,12.45,Jermain Grünberg
m,2023 Osijek World Challenge Cup,qual,NED,PB,13.65,Jermain Grünberg
m,2023 Osijek World Challenge Cup,final,NED,PB,14.066,Jermain Grünberg
w,2023 Senior European Championships,qual,ISL,BB,8.9,Hildur Gudmundsdottir
w,2023 Senior European Championships,qual,ISL,FX,12.2,Hildur Gudmundsdottir
w,2023 Senior European Championships,qual,ISL,UB,11.033,Hildur Gudmundsdottir
w,2023 Senior European Championships,qual,ISL,VT,13.0,Hildur Gudmundsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,BB,10.133,Hildur Maja Gudmundsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,FX,12.033,Hildur Maja Gudmundsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,UB,9.833,Hildur Maja Gudmundsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,VT,12.066,Hildur Maja Gudmundsdottir
w,2022 Senior European Championships,qual,ISL,BB,11.166,Hildur Maja Gudmundsdottir
w,2022 Senior European Championships,qual,ISL,FX,11.8,Hildur Maja Gudmundsdottir
w,2022 Senior European Championships,qual,ISL,UB,9.666,Hildur Maja Gudmundsdottir
w,2022 Senior European Championships,qual,ISL,VT,11.766,Hildur Maja Gudmundsdottir
m,2022 Senior European Championships,qual,ISL,FX,13.233,Martin Gudmundsson
m,2022 Senior European Championships,qual,ISL,HB,12.6,Martin Gudmundsson
m,2022 Senior European Championships,qual,ISL,PB,7.666,Martin Gudmundsson
m,2022 Senior European Championships,qual,ISL,PH,10.766,Martin Gudmundsson
m,2022 Senior European Championships,qual,ISL,SR,12.033,Martin Gudmundsson
m,2022 Senior European Championships,qual,ISL,VT,12.8,Martin Gudmundsson
m,2023 Osijek World Challenge Cup,qual,ISL,HB,10.15,Martin Gudmundsson
m,2023 Osijek World Challenge Cup,qual,ISL,VT,13.7,Martin Gudmundsson
m,2023 Osijek World Challenge Cup,qual,ISL,VT,12.9,Martin Gudmundsson
m,2023 Senior European Championships,qual,ISL,FX,13.133,Martin Gudmundsson
m,2023 Senior European Championships,qual,ISL,HB,12.2,Martin Gudmundsson
m,2023 Senior European Championships,qual,ISL,PB,12.2,Martin Gudmundsson
m,2023 Senior European Championships,qual,ISL,PH,11.133,Martin Gudmundsson
m,2023 Senior European Championships,qual,ISL,SR,12.066,Martin Gudmundsson
m,2023 Senior European Championships,qual,ISL,VT,13.7,Martin Gudmundsson
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,CRC,BB,11.167,Marina Guevara cornejo
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,CRC,FX,11.867,Marina Guevara cornejo
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,CRC,UB,11.7,Marina Guevara cornejo
m,2023 Central American and Caribbean Games,qual,PUR,PH,10.0,Nelson Guilbe
m,SANTIAGO 2023 XIX Pan American Games,final,PUR,PH,14.133,Nelson Guilbe morales
m,SANTIAGO 2023 XIX Pan American Games,qual,PUR,PH,13.866,Nelson Guilbe morales
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,PUR,PH,12.533,Nelson Alberto Guilbe morales
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PUR,PH,13.5,Nelson Alberto Guilbe morales
m,2022 Winter Cup,AAfinal,USA,FX,14.25,Vitaliy Guimaraes
m,2022 Winter Cup,AAfinal,USA,HB,13.4,Vitaliy Guimaraes
m,2022 Winter Cup,AAfinal,USA,PB,13.9,Vitaliy Guimaraes
m,2022 Winter Cup,AAfinal,USA,PH,14.35,Vitaliy Guimaraes
m,2022 Winter Cup,AAfinal,USA,SR,13.6,Vitaliy Guimaraes
m,2022 Winter Cup,AAfinal,USA,VT,14.45,Vitaliy Guimaraes
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BRA,FX,14.066,Yuri Guimaraes
m,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,BRA,FX,14.366,Yuri Guimaraes
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BRA,SR,12.9,Yuri Guimaraes
m,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,BRA,VT,13.733,Yuri Guimaraes
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BRA,VT,14.2,Yuri Guimaraes
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BRA,VT,14.233,Yuri Guimaraes
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BRA,FX,14.1,Yuri Guimaraes
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BRA,SR,13.133,Yuri Guimaraes
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BRA,VT,14.4,Yuri Guimaraes
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BRA,VT,14.0,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,final,BRA,FX,11.966,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,FX,14.1,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,HB,13.6,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,PB,13.766,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,PH,11.966,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,SR,12.8,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,VT,14.3,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,final,BRA,VT,14.533,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,final,BRA,VT,13.733,Yuri Guimaraes
m,SANTIAGO 2023 XIX Pan American Games,qual,BRA,VT,14.5,Yuri Guimaraes
m,2022 Paris World Challenge Cup,qual,BRA,FX,14.25,Yuri Guimarães
m,2022 Paris World Challenge Cup,final,BRA,FX,12.35,Yuri Guimarães
m,2022 Paris World Challenge Cup,qual,BRA,PB,13.3,Yuri Guimarães
m,2022 Paris World Challenge Cup,final,BRA,VT,14.3,Yuri Guimarães
m,2022 Paris World Challenge Cup,qual,BRA,VT,14.4,Yuri Guimarães
m,2022 Paris World Challenge Cup,final,BRA,VT,12.65,Yuri Guimarães
m,2023 Osijek World Challenge Cup,final,BRA,FX,12.5,Yuri Guimarães
m,2023 Osijek World Challenge Cup,qual,BRA,FX,14.2,Yuri Guimarães
m,2023 Osijek World Challenge Cup,qual,BRA,PB,12.5,Yuri Guimarães
m,2023 Osijek World Challenge Cup,qual,BRA,PH,11.7,Yuri Guimarães
m,2023 Osijek World Challenge Cup,final,BRA,VT,14.466,Yuri Guimarães
m,2023 Osijek World Challenge Cup,qual,BRA,VT,14.2,Yuri Guimarães
m,2023 Osijek World Challenge Cup,qual,BRA,VT,14.15,Yuri Guimarães
m,2023 Osijek World Challenge Cup,final,BRA,VT,14.0,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,final,BRA,FX,13.066,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,qual,BRA,FX,14.05,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,qual,BRA,HB,13.25,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,qual,BRA,PB,13.15,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,qual,BRA,SR,13.0,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,final,BRA,VT,14.533,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,qual,BRA,VT,14.4,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,final,BRA,VT,14.3,Yuri Guimarães
m,EnBW DTB Pokal Team Challenge 2023,qual,BRA,VT,14.6,Yuri Guimarães
m,2022 Baku World Cup,qual,ISR,PB,12.133,Pavel Gulidov
m,2022 Baku World Cup,qual,ISR,SR,12.633,Pavel Gulidov
m,2022 Koper World Challenge Cup,qual,ISR,FX,13.0,Pavel Gulidov
m,2022 Koper World Challenge Cup,qual,ISR,PB,13.4,Pavel Gulidov
m,2022 Koper World Challenge Cup,qual,ISR,SR,13.55,Pavel Gulidov
m,2022 Koper World Challenge Cup,final,ISR,SR,12.4,Pavel Gulidov
m,2022 Koper World Challenge Cup,qual,ISR,VT,14.3,Pavel Gulidov
m,2022 Koper World Challenge Cup,final,ISR,VT,14.5,Pavel Gulidov
m,2022 Koper World Challenge Cup,qual,ISR,VT,14.1,Pavel Gulidov
m,2022 Koper World Challenge Cup,final,ISR,VT,14.4,Pavel Gulidov
m,2022 Osijek World Challenge Cup,qual,ISR,PB,13.75,Pavel Gulidov
m,2022 Osijek World Challenge Cup,qual,ISR,SR,13.3,Pavel Gulidov
m,2022 Senior European Championships,qual,ISR,FX,12.466,Pavel Gulidov
m,2022 Senior European Championships,qual,ISR,PB,13.166,Pavel Gulidov
m,2022 Senior European Championships,qual,ISR,PH,12.633,Pavel Gulidov
m,2022 Senior European Championships,qual,ISR,SR,13.566,Pavel Gulidov
m,2022 Senior European Championships,qual,ISR,VT,14.2,Pavel Gulidov
m,2022 Senior European Championships,qual,ISR,VT,12.933,Pavel Gulidov
m,2022 Szombathely World Challenge Cup,qual,ISR,PB,11.85,Pavel Gulidov
m,2022 Szombathely World Challenge Cup,qual,ISR,SR,13.05,Pavel Gulidov
m,2022 Szombathely World Challenge Cup,final,ISR,VT,13.233,Pavel Gulidov
m,2022 Szombathely World Challenge Cup,qual,ISR,VT,13.05,Pavel Gulidov
m,2022 Szombathely World Challenge Cup,qual,ISR,VT,14.5,Pavel Gulidov
m,2022 Szombathely World Challenge Cup,final,ISR,VT,14.133,Pavel Gulidov
m,2022 Varna World Challenge Cup,qual,ISR,FX,13.05,Pavel Gulidov
m,2022 Varna World Challenge Cup,qual,ISR,PB,12.75,Pavel Gulidov
m,2022 Varna World Challenge Cup,qual,ISR,SR,13.45,Pavel Gulidov
m,2022 Varna World Challenge Cup,final,ISR,VT,13.2,Pavel Gulidov
m,2022 Varna World Challenge Cup,qual,ISR,VT,13.95,Pavel Gulidov
m,2022 Varna World Challenge Cup,final,ISR,VT,14.2,Pavel Gulidov
m,2022 Varna World Challenge Cup,qual,ISR,VT,14.15,Pavel Gulidov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISR,FX,13.4,Pavel Gulidov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISR,PB,12.966,Pavel Gulidov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISR,SR,11.966,Pavel Gulidov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISR,VT,14.2,Pavel Gulidov
m,2023 Senior European Championships,qual,ISR,FX,11.866,Pavel Gulidov
m,2023 Senior European Championships,qual,ISR,PB,13.466,Pavel Gulidov
m,2023 Senior European Championships,qual,ISR,SR,13.733,Pavel Gulidov
m,2023 Senior European Championships,qual,ISR,VT,14.233,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,qual,ISR,PB,13.6,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,final,ISR,PB,13.5,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,final,ISR,SR,13.0,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,qual,ISR,SR,13.5,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,qual,ISR,VT,14.0,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,final,ISR,VT,13.3,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,final,ISR,VT,14.1,Pavel Gulidov
m,2023 Tel Aviv World Challenge Cup,qual,ISR,VT,14.4,Pavel Gulidov
m,EnBW DTB Pokal Team Challenge 2023,qual,ISR,FX,11.15,Pavel Gulidov
m,EnBW DTB Pokal Team Challenge 2023,qual,ISR,PB,11.05,Pavel Gulidov
m,EnBW DTB Pokal Team Challenge 2023,qual,ISR,SR,13.3,Pavel Gulidov
m,EnBW DTB Pokal Team Challenge 2023,qual,ISR,VT,14.1,Pavel Gulidov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,TUR,FX,11.866,Yunus Gundogdu
m,2022 51st FIG Artistic Gymnastics World Championships,qual,TUR,PB,13.466,Yunus Gundogdu
m,2022 51st FIG Artistic Gymnastics World Championships,qual,TUR,SR,13.6,Yunus Gundogdu
m,2023 Cottbus World Cup,qual,TUR,VT,13.833,Yunus Gundogdu
m,2023 Cottbus World Cup,qual,TUR,VT,13.366,Yunus Gundogdu
m,2023 Varna World Challenge Cup,final,TUR,PB,12.533,Yunus Gundogdu
m,2023 Varna World Challenge Cup,qual,TUR,PB,13.8,Yunus Gundogdu
m,2023 Varna World Challenge Cup,final,TUR,SR,13.1,Yunus Gundogdu
m,2023 Varna World Challenge Cup,qual,TUR,SR,13.75,Yunus Gundogdu
m,2023 Varna World Challenge Cup,final,TUR,VT,12.866,Yunus Gundogdu
m,2023 Varna World Challenge Cup,qual,TUR,VT,14.2,Yunus Gundogdu
m,2023 Varna World Challenge Cup,final,TUR,VT,13.7,Yunus Gundogdu
m,2023 Varna World Challenge Cup,qual,TUR,VT,13.5,Yunus Gundogdu
m,2023 FISU World University Games,qual,TUR,FX,12.966,Yunus Emre Gundogdu
m,2023 FISU World University Games,qual,TUR,SR,13.133,Yunus Emre Gundogdu
m,2023 FISU World University Games,qual,TUR,VT,12.966,Yunus Emre Gundogdu
m,2022 Cairo World Cup,qual,ISL,SR,12.3,Jon Gunnarsson
m,2022 Cottbus World Cup,qual,ISL,SR,12.866,Jon Gunnarsson
m,2022 Doha World Cup,qual,ISL,SR,12.6,Jon Gunnarsson
m,2022 Senior European Championships,qual,ISL,SR,12.233,Jon Gunnarsson
m,2023 Senior European Championships,qual,ISL,SR,12.566,Jon Gunnarsson
m,2022 Winter Cup,AAfinal,USA,FX,13.15,Ian Gunther
m,2022 Winter Cup,AAfinal,USA,HB,13.25,Ian Gunther
m,2022 Winter Cup,AAfinal,USA,PB,12.1,Ian Gunther
m,2022 Winter Cup,AAfinal,USA,PH,13.2,Ian Gunther
m,2022 Winter Cup,AAfinal,USA,SR,13.5,Ian Gunther
m,2022 Winter Cup,AAfinal,USA,VT,13.45,Ian Gunther
m,2023 Core Hydration Classic,AAfinal,USA,FX,12.2,Ian Gunther
m,2023 Core Hydration Classic,AAfinal,USA,HB,13.2,Ian Gunther
m,2023 Core Hydration Classic,AAfinal,USA,PB,14.0,Ian Gunther
m,2023 Core Hydration Classic,AAfinal,USA,PH,11.9,Ian Gunther
m,2023 Core Hydration Classic,AAfinal,USA,SR,12.15,Ian Gunther
m,2023 Core Hydration Classic,AAfinal,USA,VT,13.65,Ian Gunther
m,2023 U.S. Championships,qual,USA,FX,13.6,Ian Gunther
m,2023 U.S. Championships,final,USA,FX,13.5,Ian Gunther
m,2023 U.S. Championships,qual,USA,HB,12.85,Ian Gunther
m,2023 U.S. Championships,final,USA,HB,13.05,Ian Gunther
m,2023 U.S. Championships,qual,USA,PB,12.9,Ian Gunther
m,2023 U.S. Championships,final,USA,PB,13.45,Ian Gunther
m,2023 U.S. Championships,qual,USA,PH,12.55,Ian Gunther
m,2023 U.S. Championships,final,USA,PH,13.5,Ian Gunther
m,2023 U.S. Championships,qual,USA,SR,13.6,Ian Gunther
m,2023 U.S. Championships,final,USA,SR,13.5,Ian Gunther
m,2023 U.S. Championships,qual,USA,VT,13.45,Ian Gunther
m,2023 U.S. Championships,final,USA,VT,13.45,Ian Gunther
m,2023 Winter Cup,AAfinal,USA,FX,12.9,Ian Gunther
m,2023 Winter Cup,AAfinal,USA,HB,13.6,Ian Gunther
m,2023 Winter Cup,AAfinal,USA,PB,12.45,Ian Gunther
m,2023 Winter Cup,AAfinal,USA,PH,12.85,Ian Gunther
m,2023 Winter Cup,AAfinal,USA,SR,13.8,Ian Gunther
m,2023 Winter Cup,AAfinal,USA,VT,13.5,Ian Gunther
m,2022 Paris World Challenge Cup,qual,ARG,FX,11.55,Franco Gutierrez
m,2022 Paris World Challenge Cup,qual,ARG,HB,10.55,Franco Gutierrez
m,2022 Paris World Challenge Cup,qual,ARG,PH,10.45,Franco Gutierrez
w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,PHI,UB,8.566,Lucia Gutierrez
m,2022 Varna World Challenge Cup,qual,TUR,PB,13.25,Yunus Gündogdu
m,2022 Varna World Challenge Cup,final,TUR,SR,14.6,Yunus Gündogdu
m,2022 Varna World Challenge Cup,qual,TUR,SR,14.1,Yunus Gündogdu
m,2022 Koper World Challenge Cup,qual,HKG,FX,10.5,Shu Fai Ha
m,2022 Osijek World Challenge Cup,qual,HKG,FX,10.5,Shu Fai Ha
w,2022 Senior European Championships,qual,SUI,VT,13.0,Lilli Habisreutinger
w,2022 Senior European Championships,qual,SUI,VT,12.566,Lilli Habisreutinger
w,2022 Senior European Championships,qual,SUI,BB,8.666,Lilli Leanne Habisreutinger
w,2022 Senior European Championships,qual,SUI,FX,11.866,Lilli Leanne Habisreutinger
w,2022 Senior European Championships,qual,SUI,UB,10.066,Lilli Leanne Habisreutinger
w,2022 Senior European Championships,qual,SUI,VT,13.0,Lilli Leanne Habisreutinger
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,FX,13.633,Jordi Hagenaar
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,HB,12.7,Jordi Hagenaar
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,PH,11.033,Jordi Hagenaar
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,SR,12.866,Jordi Hagenaar
m,2022 51st FIG Artistic Gymnastics World Championships,qual,NED,VT,13.866,Jordi Hagenaar
